       lambda          SN_2796        SN_2803
       15269.200         15271.300       0.333321       0.675644
       15269.700         15271.800       0.426260       0.325447
       15270.300         15272.300       0.239178     -0.0514194
       15270.800         15272.800       0.179066     -0.0778979
       15271.300         15273.300       0.473969      -0.570494
       15271.800         15273.800       0.288318      -0.927476
       15272.300         15274.300       0.514589      -0.487255
       15272.800         15274.800       0.793836      -0.196660
       15273.300         15275.400       0.367768     -0.0313210
       15273.800         15275.900       0.175035      -0.131111
       15274.300         15276.400       0.205961       0.214874
       15274.800         15276.900      -0.279960      -0.323999
       15275.400         15277.400      -0.256614      -0.392687
       15275.900         15277.900       0.229065      -0.829085
       15276.400         15278.400       0.555299      -0.735864
       15276.900         15278.900       0.761903      -0.979392
       15277.400         15279.400        1.32091      -0.723239
       15277.900         15279.900       0.911350      -0.844927
       15278.400         15280.400       0.829091      -0.375933
       15278.900         15281.000       0.806491      -0.113672
       15279.400         15281.500       0.635020      -0.294866
       15279.900         15282.000       0.541799      -0.192762
       15280.400         15282.500       0.650353      -0.158931
       15281.000         15283.000       0.419774      -0.395427
       15281.500         15283.500     -0.0269267      -0.525087
       15282.000         15284.000      -0.198240     -0.0220776
       15282.500         15284.500      -0.443515       0.171331
       15283.000         15285.000      -0.652054       0.490450
       15283.500         15285.500      -0.373308       0.608802
       15284.000         15286.100       0.185405       0.696220
       15284.500         15286.600      -0.113907       0.620250
       15285.000         15287.100      -0.701094       0.280301
       15285.500         15287.600       -1.25620       0.218297
       15286.100         15288.100       -1.96709       0.424742
       15286.600         15288.600       -1.96187       0.355071
       15287.100         15289.100       -2.17792       0.365126
       15287.600         15289.600       -2.45070       0.766711
       15288.100         15290.100       -2.48638       0.337795
       15288.600         15290.600       -2.12918       0.145084
       15289.100         15291.200       -2.43899      -0.433135
       15289.600         15291.700       -1.87028      -0.873383
       15290.100         15292.200      -0.259540       -1.23419
       15290.600         15292.700       0.477534       -1.67579
       15291.200         15293.200       0.731973       -2.84581
       15291.700         15293.700       0.620292       -2.69337
       15292.200         15294.200       0.600905       -3.53887
       15292.700         15294.700     0.00641063       -3.89623
       15293.200         15295.200      -0.675800       -4.27667
       15293.700         15295.700      -0.493109       -4.00160
       15294.200         15296.300      -0.635544       -4.86229
       15294.700         15296.800      -0.396815       -3.29921
       15295.200         15297.300      -0.115747       -2.27616
       15295.700         15297.800      0.0190414      -0.768788
       15296.300         15298.300      -0.479692      0.0577509
       15296.800         15298.800      -0.111984       0.287307
       15297.300         15299.300       0.380028      0.0734438
       15297.800         15299.800       0.571006      -0.384387
       15298.300         15300.300       0.740413      -0.766145
       15298.800         15300.800       0.527089       -1.17053
       15299.300         15301.400       0.140698      -0.544436
       15299.800         15301.900      -0.642722     -0.0904320
       15300.300         15302.400       -1.00530       0.344972
       15300.800         15302.900       -1.11432       0.740366
       15301.400         15303.400      -0.941170        1.03391
       15301.900         15303.900      -0.640775       0.837354
       15302.400         15304.400      -0.324743       0.660677
       15302.900         15304.900     -0.0757800       0.572378
       15303.400         15305.400      0.0594549       0.502699
       15303.900         15306.000       0.402323       0.574357
       15304.400         15306.500      0.0161759       0.454393
       15304.900         15307.000       0.154970       0.572518
       15305.400         15307.500     -0.0857887       0.378959
       15306.000         15308.000     -0.0981262       0.120590
       15306.500         15308.500      -0.394761      -0.937421
       15307.000         15309.000     -0.0463001      -0.955921
       15307.500         15309.500      -0.288460       -1.68146
       15308.000         15310.000       0.493491       -1.77368
       15308.500         15310.500       0.675644       -1.73126
       15309.000         15311.100       0.325447       -1.55498
       15309.500         15311.600     -0.0514194       -1.66841
       15310.000         15312.100     -0.0778979      -0.894159
       15310.500         15312.600      -0.570494      -0.638191
       15311.100         15313.100      -0.927476     -0.0670052
       15311.600         15313.600      -0.487255       0.296650
       15312.100         15314.100      -0.196660       0.752412
       15312.600         15314.600     -0.0313210       0.356884
       15313.100         15315.100      -0.131111       0.661751
       15313.600         15315.700       0.214874       0.387110
       15314.100         15316.200      -0.323999       0.422877
       15314.600         15316.700      -0.392687      0.0862052
       15315.100         15317.200      -0.829085      -0.461153
       15315.700         15317.700      -0.735864      -0.458637
       15316.200         15318.200      -0.979392      -0.750183
       15316.700         15318.700      -0.723239      -0.842622
       15317.200         15319.200      -0.844927       -1.09320
       15317.700         15319.700      -0.375933      -0.596864
       15318.200         15320.300      -0.113672      -0.608064
       15318.700         15320.800      -0.294866      -0.365525
       15319.200         15321.300      -0.192762      -0.242391
       15319.700         15321.800      -0.158931       0.439606
       15320.300         15322.300      -0.395427       0.108884
       15320.800         15322.800      -0.525087      -0.125722
       15321.300         15323.300     -0.0220776      -0.416164
       15321.800         15323.800       0.171331      -0.111486
       15322.300         15324.300       0.490450      -0.174402
       15322.800         15324.900       0.608802       0.117488
       15323.300         15325.400       0.696220       0.207822
       15323.800         15325.900       0.620250      0.0248223
       15324.300         15326.400       0.280301      -0.282095
       15324.900         15326.900       0.218297      -0.281021
       15325.400         15327.400       0.424742      -0.873426
       15325.900         15327.900       0.355071       -1.17250
       15326.400         15328.400       0.365126      -0.179414
       15326.900         15328.900       0.766711     -0.0274956
       15327.400         15329.500       0.337795      -0.129752
       15327.900         15330.000       0.145084       0.437896
       15328.400         15330.500      -0.433135       0.389496
       15328.900         15331.000      -0.873383      -0.234283
       15329.500         15331.500       -1.23419      -0.257277
       15330.000         15332.000       -1.67579      -0.239657
       15330.500         15332.500       -2.84581     -0.0921721
       15331.000         15333.000       -2.69337       0.686557
       15331.500         15333.500       -3.53887       0.882568
       15332.000         15334.100       -3.89623       0.731096
       15332.500         15334.600       -4.27667       0.567482
       15333.000         15335.100       -4.00160       0.205623
       15333.500         15335.600       -4.86229      -0.195558
       15334.100         15336.100       -3.29921      -0.373911
       15334.600         15336.600       -2.27616      -0.319725
       15335.100         15337.100      -0.768788      -0.942252
       15335.600         15337.600      0.0577509       -1.09176
       15336.100         15338.200       0.287307       -1.38212
       15336.600         15338.700      0.0734438       -1.92474
       15337.100         15339.200      -0.384387       -2.47398
       15337.600         15339.700      -0.766145       -2.19872
       15338.200         15340.200       -1.17053       -2.32812
       15338.700         15340.700      -0.544436       -1.97043
       15339.200         15341.200     -0.0904320       -1.25521
       15339.700         15341.700       0.344972      -0.759291
       15340.200         15342.200       0.740366      -0.654436
       15340.700         15342.800        1.03391      -0.489750
       15341.200         15343.300       0.837354      -0.659513
       15341.700         15343.800       0.660677      -0.934746
       15342.200         15344.300       0.572378      -0.721214
       15342.800         15344.800       0.502699      -0.733891
       15343.300         15345.300       0.574357      -0.304521
       15343.800         15345.800       0.454393      -0.121095
       15344.300         15346.300       0.572518     -0.0280730
       15344.800         15346.900       0.378959      0.0774277
       15345.300         15347.400       0.120590       0.269129
       15345.800         15347.900      -0.937421       0.221664
       15346.300         15348.400      -0.955921      -0.233414
       15346.900         15348.900       -1.68146      -0.290106
       15347.400         15349.400       -1.77368      -0.467383
       15347.900         15349.900       -1.73126      -0.478122
       15348.400         15350.400       -1.55498      -0.845232
       15348.900         15350.900       -1.66841      -0.477318
       15349.400         15351.500      -0.894159      -0.521074
       15349.900         15352.000      -0.638191      -0.279506
       15350.400         15352.500     -0.0670052      -0.389012
       15350.900         15353.000       0.296650    -0.00556889
       15351.500         15353.500       0.752412      -0.483809
       15352.000         15354.000       0.356884      -0.461702
       15352.500         15354.500       0.661751       -1.02065
       15353.000         15355.000       0.387110       -1.54624
       15353.500         15355.600       0.422877       -2.22077
       15354.000         15356.100      0.0862052       -2.54966
       15354.500         15356.600      -0.461153       -1.69804
       15355.000         15357.100      -0.458637       -1.73022
       15355.600         15357.600      -0.750183       -1.82489
       15356.100         15358.100      -0.842622       -1.50962
       15356.600         15358.600       -1.09320      -0.740783
       15357.100         15359.100      -0.596864       -1.72765
       15357.600         15359.700      -0.608064       -1.47373
       15358.100         15360.200      -0.365525      -0.521604
       15358.600         15360.700      -0.242391      -0.121994
       15359.100         15361.200       0.439606      -0.749144
       15359.700         15361.700       0.108884       -1.09768
       15360.200         15362.200      -0.125722      -0.833607
       15360.700         15362.700      -0.416164      -0.635321
       15361.200         15363.200      -0.111486       -1.01584
       15361.700         15363.800      -0.174402       -1.11845
       15362.200         15364.300       0.117488       -1.01792
       15362.700         15364.800       0.207822       -1.28342
       15363.200         15365.300      0.0248223       -1.29922
       15363.800         15365.800      -0.282095      -0.931614
       15364.300         15366.300      -0.281021      -0.435419
       15364.800         15366.800      -0.873426      -0.146678
       15365.300         15367.300       -1.17250       0.615115
       15365.800         15367.900      -0.179414       0.761078
       15366.300         15368.400     -0.0274956       0.370488
       15366.800         15368.900      -0.129752       0.247186
       15367.300         15369.400       0.437896     -0.0103466
       15367.900         15369.900       0.389496      -0.662796
       15368.400         15370.400      -0.234283      -0.670457
       15368.900         15370.900      -0.257277      -0.527746
       15369.400         15371.400      -0.239657      -0.539921
       15369.900         15372.000     -0.0921721      -0.423362
       15370.400         15372.500       0.686557      -0.505822
       15370.900         15373.000       0.882568     -0.0816348
       15371.400         15373.500       0.731096       0.407986
       15372.000         15374.000       0.567482       0.554563
       15372.500         15374.500       0.205623       0.734490
       15373.000         15375.000      -0.195558       0.842031
       15373.500         15375.500      -0.373911       0.386010
       15374.000         15376.100      -0.319725       0.119085
       15374.500         15376.600      -0.942252       0.105820
       15375.000         15377.100       -1.09176      -0.163582
       15375.500         15377.600       -1.38212      -0.262482
       15376.100         15378.100       -1.92474      -0.169383
       15376.600         15378.600       -2.47398      -0.401844
       15377.100         15379.100       -2.19872      -0.142218
       15377.600         15379.700       -2.32812     -0.0563407
       15378.100         15380.200       -1.97043      -0.422783
       15378.600         15380.700       -1.25521      -0.566992
       15379.100         15381.200      -0.759291      -0.550944
       15379.700         15381.700      -0.654436      -0.706237
       15380.200         15382.200      -0.489750      -0.634544
       15380.700         15382.700      -0.659513      -0.448940
       15381.200         15383.200      -0.934746      -0.211244
       15381.700         15383.800      -0.721214     -0.0992629
       15382.200         15384.300      -0.733891      -0.525553
       15382.700         15384.800      -0.304521      -0.328573
       15383.200         15385.300      -0.121095      -0.195595
       15383.800         15385.800     -0.0280730      -0.627873
       15384.300         15386.300      0.0774277      -0.549473
       15384.800         15386.800       0.269129      -0.131555
       15385.300         15387.300       0.221664      -0.407346
       15385.800         15387.900      -0.233414      -0.287117
       15386.300         15388.400      -0.290106       0.191080
       15386.800         15388.900      -0.467383       0.276615
       15387.300         15389.400      -0.478122    -0.00783596
       15387.900         15389.900      -0.845232      -0.308028
       15388.400         15390.400      -0.477318      -0.484929
       15388.900         15390.900      -0.521074       -1.41794
       15389.400         15391.500      -0.279506       -1.63338
       15389.900         15392.000      -0.389012       -1.67700
       15390.400         15392.500    -0.00556889       -2.01253
       15390.900         15393.000      -0.483809       -2.20325
       15391.500         15393.500      -0.461702       -2.61797
       15392.000         15394.000       -1.02065       -3.11047
       15392.500         15394.500       -1.54624       -3.50834
       15393.000         15395.000       -2.22077       -3.55228
       15393.500         15395.600       -2.54966       -3.80388
       15394.000         15396.100       -1.69804       -3.26905
       15394.500         15396.600       -1.73022       -1.69271
       15395.000         15397.100       -1.82489       0.545505
       15395.600         15397.600       -1.50962       0.937017
       15396.100         15398.100      -0.740783       0.769007
       15396.600         15398.600       -1.72765      0.0520459
       15397.100         15399.200       -1.47373      -0.594154
       15397.600         15399.700      -0.521604      -0.485898
       15398.100         15400.200      -0.121994      -0.547898
       15398.600         15400.700      -0.749144      -0.803194
       15399.200         15401.200       -1.09768      -0.451684
       15399.700         15401.700      -0.833607      -0.104877
       15400.200         15402.200      -0.635321      -0.820628
       15400.700         15402.800       -1.01584      -0.299140
       15401.200         15403.300       -1.11845       0.177601
       15401.700         15403.800       -1.01792     -0.0889563
       15402.200         15404.300       -1.28342    -0.00484314
       15402.800         15404.800       -1.29922       0.369093
       15403.300         15405.300      -0.931614      -0.150353
       15403.800         15405.800      -0.435419      -0.267865
       15404.300         15406.300      -0.146678      0.0152184
       15404.800         15406.900       0.615115      -0.182835
       15405.300         15407.400       0.761078       0.226222
       15405.800         15407.900       0.370488       0.422803
       15406.300         15408.400       0.247186       0.707619
       15406.900         15408.900     -0.0103466       0.461584
       15407.400         15409.400      -0.662796       0.601801
       15407.900         15409.900      -0.670457       0.226946
       15408.400         15410.500      -0.527746       0.199218
       15408.900         15411.000      -0.539921       0.249312
       15409.400         15411.500      -0.423362       0.332345
       15409.900         15412.000      -0.505822       0.249601
       15410.500         15412.500     -0.0816348      0.0220702
       15411.000         15413.000       0.407986     -0.0399915
       15411.500         15413.500       0.554563     -0.0800868
       15412.000         15414.100       0.734490       0.237519
       15412.500         15414.600       0.842031       0.312642
       15413.000         15415.100       0.386010       0.817825
       15413.500         15415.600       0.119085       0.975858
       15414.100         15416.100       0.105820       0.840520
       15414.600         15416.600      -0.163582       0.674264
       15415.100         15417.100      -0.262482       0.679809
       15415.600         15417.700      -0.169383       0.518339
       15416.100         15418.200      -0.401844       0.106311
       15416.600         15418.700      -0.142218       0.286620
       15417.100         15419.200     -0.0563407       0.515335
       15417.700         15419.700      -0.422783       0.105607
       15418.200         15420.200      -0.566992      -0.119679
       15418.700         15420.700      -0.550944     -0.0649030
       15419.200         15421.300      -0.706237      -0.144043
       15419.700         15421.800      -0.634544      -0.735250
       15420.200         15422.300      -0.448940      -0.433012
       15420.700         15422.800      -0.211244      -0.470481
       15421.300         15423.300     -0.0992629      -0.749468
       15421.800         15423.800      -0.525553      -0.768943
       15422.300         15424.300      -0.328573      -0.501893
       15422.800         15424.900      -0.195595      -0.500628
       15423.300         15425.400      -0.627873      -0.649029
       15423.800         15425.900      -0.549473      -0.100182
       15424.300         15426.400      -0.131555       0.162076
       15424.900         15426.900      -0.407346       0.115296
       15425.400         15427.400      -0.287117     -0.0260953
       15425.900         15427.900       0.191080      0.0790143
       15426.400         15428.500       0.276615      0.0489890
       15426.900         15429.000    -0.00783596      -0.191474
       15427.400         15429.500      -0.308028      -0.131108
       15427.900         15430.000      -0.484929      -0.225821
       15428.500         15430.500       -1.41794      0.0615597
       15429.000         15431.000       -1.63338      0.0323877
       15429.500         15431.500       -1.67700      0.0636579
       15430.000         15432.100       -2.01253     0.00849045
       15430.500         15432.600       -2.20325      0.0600569
       15431.000         15433.100       -2.61797      0.0180102
       15431.500         15433.600       -3.11047      0.0426155
       15432.100         15434.100       -3.50834      -0.335785
       15432.600         15434.600       -3.55228      -0.433741
       15433.100         15435.200       -3.80388     -0.0259115
       15433.600         15435.700       -3.26905     -0.0747944
       15434.100         15436.200       -1.69271      -0.129259
       15434.600         15436.700       0.545505       0.331027
       15435.200         15437.200       0.937017       0.445259
       15435.700         15437.700       0.769007       0.687395
       15436.200         15438.200      0.0520459       0.794230
       15436.700         15438.800      -0.594154        1.21016
       15437.200         15439.300      -0.485898       0.908320
       15437.700         15439.800      -0.547898       0.998295
       15438.200         15440.300      -0.803194       0.239739
       15438.800         15440.800      -0.451684       0.180841
       15439.300         15441.300      -0.104877     -0.0154074
       15439.800         15441.800      -0.820628      0.0796560
       15440.300         15442.400      -0.299140       0.206466
       15440.800         15442.900       0.177601      -0.217342
       15441.300         15443.400     -0.0889563      -0.489428
       15441.800         15443.900    -0.00484314      -0.633512
       15442.400         15444.400       0.369093      -0.867604
       15442.900         15444.900      -0.150353      -0.929665
       15443.400         15445.500      -0.267865      -0.448571
       15443.900         15446.000      0.0152184      -0.147869
       15444.400         15446.500      -0.182835      0.0362780
       15444.900         15447.000       0.226222       0.319983
       15445.500         15447.500       0.422803       0.645918
       15446.000         15448.000       0.707619        1.60640
       15446.500         15448.500       0.461584     -0.0281455
       15447.000         15449.100       0.601801      0.0683158
       15447.500         15449.600       0.226946      -0.210868
       15448.000         15450.100       0.199218      -0.910947
       15448.500         15450.600       0.249312       -1.56350
       15449.100         15451.100       0.332345       -1.02690
       15449.600         15451.600       0.249601       -1.04989
       15450.100         15452.200      0.0220702      -0.809336
       15450.600         15452.700     -0.0399915       0.393999
       15451.100         15453.200     -0.0800868       0.893267
       15451.600         15453.700       0.237519        1.34621
       15452.200         15454.200       0.312642       0.813886
       15452.700         15454.700       0.817825       0.588658
       15453.200         15455.200       0.975858      0.0887980
       15453.700         15455.800       0.840520     -0.0882699
       15454.200         15456.300       0.674264       0.208692
       15454.700         15456.800       0.679809       0.280827
       15455.200         15457.300       0.518339      0.0979244
       15455.800         15457.800       0.106311     -0.0380876
       15456.300         15458.300       0.286620       0.371740
       15456.800         15458.900       0.515335       0.204901
       15457.300         15459.400       0.105607       0.227710
       15457.800         15459.900      -0.119679       0.445031
       15458.300         15460.400     -0.0649030       0.278778
       15458.900         15460.900      -0.144043      -0.424152
       15459.400         15461.400      -0.735250      -0.667183
       15459.900         15461.900      -0.433012      -0.619626
       15460.400         15462.500      -0.470481       -1.13550
       15460.900         15463.000      -0.749468       -1.10472
       15461.400         15463.500      -0.768943       -1.05255
       15461.900         15464.000      -0.501893       -1.17943
       15462.500         15464.500      -0.500628       -1.37542
       15463.000         15465.000      -0.649029      -0.207566
       15463.500         15465.600      -0.100182      -0.129359
       15464.000         15466.100       0.162076       0.110781
       15464.500         15466.600       0.115296       0.882728
       15465.000         15467.100     -0.0260953        1.16479
       15465.600         15467.600      0.0790143        1.25427
       15466.100         15468.100      0.0489890        1.27079
       15466.600         15468.700      -0.191474       0.509285
       15467.100         15469.200      -0.131108      -0.856265
       15467.600         15469.700      -0.225821       -1.71484
       15468.100         15470.200      0.0615597       -1.64628
       15468.700         15470.700      0.0323877       -2.08854
       15469.200         15471.200      0.0636579       -2.03450
       15469.700         15471.800     0.00849045       -2.07653
       15470.200         15472.300      0.0600569       -1.89168
       15470.700         15472.800      0.0180102       -1.96165
       15471.200         15473.300      0.0426155       -1.34660
       15471.800         15473.800      -0.335785       -1.12295
       15472.300         15474.300      -0.433741       0.282547
       15472.800         15474.800     -0.0259115       0.921586
       15473.300         15475.400     -0.0747944       0.605806
       15473.800         15475.900      -0.129259       0.316288
       15474.300         15476.400       0.331027       0.298452
       15474.800         15476.900       0.445259      -0.430192
       15475.400         15477.400       0.687395      -0.857423
       15475.900         15477.900       0.794230       -1.05973
       15476.400         15478.500        1.21016       -1.54639
       15476.900         15479.000       0.908320       -1.52334
       15477.400         15479.500       0.998295       -1.44878
       15477.900         15480.000       0.239739       -1.47495
       15478.500         15480.500       0.180841       -1.22502
       15479.000         15481.000     -0.0154074      -0.166002
       15479.500         15481.600      0.0796560       0.297133
       15480.000         15482.100       0.206466       0.705286
       15480.500         15482.600      -0.217342        1.07680
       15481.000         15483.100      -0.489428       0.656346
       15481.600         15483.600      -0.633512      -0.261646
       15482.100         15484.100      -0.867604      -0.508585
       15482.600         15484.700      -0.929665      -0.849595
       15483.100         15485.200      -0.448571       -1.40307
       15483.600         15485.700      -0.147869       -1.52326
       15484.100         15486.200      0.0362780       -1.28812
       15484.700         15486.700       0.319983       -1.25352
       15485.200         15487.200       0.645918      -0.825917
       15485.700         15487.800        1.60640      -0.611741
       15486.200         15488.300     -0.0281455      -0.182385
       15486.700         15488.800      0.0683158       0.131016
       15487.200         15489.300      -0.210868       0.442876
       15487.800         15489.800      -0.910947       0.129211
       15488.300         15490.300       -1.56350       0.782803
       15488.800         15490.900       -1.02690       0.486900
       15489.300         15491.400       -1.04989       0.310206
       15489.800         15491.900      -0.809336      0.0109952
       15490.300         15492.400       0.393999       0.379429
       15490.900         15492.900       0.893267       0.387687
       15491.400         15493.400        1.34621       0.934696
       15491.900         15494.000       0.813886        1.23824
       15492.400         15494.500       0.588658        1.66565
       15492.900         15495.000      0.0887980        1.63153
       15493.400         15495.500     -0.0882699        1.05360
       15494.000         15496.000       0.208692       0.299965
       15494.500         15496.500       0.280827      -0.144928
       15495.000         15497.100      0.0979244      -0.346329
       15495.500         15497.600     -0.0380876      -0.380406
       15496.000         15498.100       0.371740      -0.417555
       15496.500         15498.600       0.204901      -0.664851
       15497.100         15499.100       0.227710      -0.337152
       15497.600         15499.600       0.445031       -1.28115
       15498.100         15500.200       0.278778       -2.49458
       15498.600         15500.700      -0.424152       -2.50336
       15499.100         15501.200      -0.667183       -2.58107
       15499.600         15501.700      -0.619626       -2.32378
       15500.200         15502.200       -1.13550       -2.21252
       15500.700         15502.700       -1.10472       -1.57092
       15501.200         15503.300       -1.05255       -1.34180
       15501.700         15503.800       -1.17943      -0.679795
       15502.200         15504.300       -1.37542      -0.944873
       15502.700         15504.800      -0.207566      -0.390327
       15503.300         15505.300      -0.129359       0.567376
       15503.800         15505.800       0.110781       0.507827
       15504.300         15506.400       0.882728      -0.690457
       15504.800         15506.900        1.16479      -0.507941
       15505.300         15507.400        1.25427       -1.04582
       15505.800         15507.900        1.27079       -1.58828
       15506.400         15508.400       0.509285       -1.85846
       15506.900         15509.000      -0.856265       -1.40476
       15507.400         15509.500       -1.71484       -2.18904
       15507.900         15510.000       -1.64628       -1.51726
       15508.400         15510.500       -2.08854      -0.315076
       15509.000         15511.000       -2.03450       0.319853
       15509.500         15511.500       -2.07653       0.231896
       15510.000         15512.100       -1.89168      0.0357301
       15510.500         15512.600       -1.96165     -0.0317811
       15511.000         15513.100       -1.34660      -0.178611
       15511.500         15513.600       -1.12295      -0.129726
       15512.100         15514.100       0.282547       0.218305
       15512.600         15514.600       0.921586       0.508255
       15513.100         15515.200       0.605806       0.829216
       15513.600         15515.700       0.316288       0.968675
       15514.100         15516.200       0.298452       0.730949
       15514.600         15516.700      -0.430192       0.355271
       15515.200         15517.200      -0.857423      -0.101803
       15515.700         15517.800       -1.05973     0.00591673
       15516.200         15518.300       -1.54639      -0.234363
       15516.700         15518.800       -1.52334      -0.207713
       15517.200         15519.300       -1.44878     -0.0609166
       15517.800         15519.800       -1.47495       0.301258
       15518.300         15520.300       -1.22502      -0.323902
       15518.800         15520.900      -0.166002      -0.442566
       15519.300         15521.400       0.297133      -0.513309
       15519.800         15521.900       0.705286      -0.270495
       15520.300         15522.400        1.07680      -0.518091
       15520.900         15522.900       0.656346      -0.227034
       15521.400         15523.400      -0.261646      -0.375278
       15521.900         15524.000      -0.508585      -0.460017
       15522.400         15524.500      -0.849595      -0.725226
       15522.900         15525.000       -1.40307      -0.531513
       15523.400         15525.500       -1.52326      -0.605209
       15524.000         15526.000       -1.28812      -0.283722
       15524.500         15526.600       -1.25352      -0.167106
       15525.000         15527.100      -0.825917      -0.574169
       15525.500         15527.600      -0.611741       -1.20391
       15526.000         15528.100      -0.182385       -1.54316
       15526.600         15528.600       0.131016       -1.47758
       15527.100         15529.100       0.442876       -1.44096
       15527.600         15529.700       0.129211       -1.76146
       15528.100         15530.200       0.782803       -1.05258
       15528.600         15530.700       0.486900       -1.28401
       15529.100         15531.200       0.310206       -1.39637
       15529.700         15531.700      0.0109952       -1.56095
       15530.200         15532.200       0.379429       -1.27038
       15530.700         15532.800       0.387687       -1.38632
       15531.200         15533.300       0.934696       -1.06882
       15531.700         15533.800        1.23824      -0.486148
       15532.200         15534.300        1.66565      -0.103895
       15532.800         15534.800        1.63153      -0.667560
       15533.300         15535.400        1.05360      -0.699230
       15533.800         15535.900       0.299965      -0.403349
       15534.300         15536.400      -0.144928      -0.715336
       15534.800         15536.900      -0.346329      -0.627067
       15535.400         15537.400      -0.380406      0.0515145
       15535.900         15538.000      -0.417555       0.150417
       15536.400         15538.500      -0.664851       0.137939
       15536.900         15539.000      -0.337152       0.367872
       15537.400         15539.500       -1.28115        1.17293
       15538.000         15540.000       -2.49458        1.04041
       15538.500         15540.500       -2.50336       0.634416
       15539.000         15541.100       -2.58107       0.205902
       15539.500         15541.600       -2.32378      -0.472410
       15540.000         15542.100       -2.21252      -0.879032
       15540.500         15542.600       -1.57092      -0.597479
       15541.100         15543.100       -1.34180      -0.523166
       15541.600         15543.700      -0.679795     -0.0660722
       15542.100         15544.200      -0.944873       0.618508
       15542.600         15544.700      -0.390327       0.896649
       15543.100         15545.200       0.567376       0.955533
       15543.700         15545.700       0.507827       0.756813
       15544.200         15546.200      -0.690457       0.207458
       15544.700         15546.800      -0.507941      -0.530157
       15545.200         15547.300       -1.04582      -0.494165
       15545.700         15547.800       -1.58828      -0.515206
       15546.200         15548.300       -1.85846      -0.339882
       15546.800         15548.800       -1.40476      -0.488772
       15547.300         15549.400       -2.18904       0.391947
       15547.800         15549.900       -1.51726       0.971419
       15548.300         15550.400      -0.315076       0.866795
       15548.800         15550.900       0.319853       0.924317
       15549.400         15551.400       0.231896        1.10540
       15549.900         15552.000      0.0357301        1.20840
       15550.400         15552.500     -0.0317811       0.970585
       15550.900         15553.000      -0.178611       0.669648
       15551.400         15553.500      -0.129726       0.803891
       15552.000         15554.000       0.218305        1.14597
       15552.500         15554.500       0.508255       0.992634
       15553.000         15555.100       0.829216       0.889466
       15553.500         15555.600       0.968675       0.573782
       15554.000         15556.100       0.730949      0.0538832
       15554.500         15556.600       0.355271      -0.155355
       15555.100         15557.100      -0.101803      -0.213039
       15555.600         15557.700     0.00591673       -1.16725
       15556.100         15558.200      -0.234363       -1.83226
       15556.600         15558.700      -0.207713       -2.42597
       15557.100         15559.200     -0.0609166       -2.87522
       15557.700         15559.700       0.301258       -3.41481
       15558.200         15560.300      -0.323902       -3.61557
       15558.700         15560.800      -0.442566       -3.58691
       15559.200         15561.300      -0.513309       -2.51993
       15559.700         15561.800      -0.270495      -0.632318
       15560.300         15562.300      -0.518091       0.171562
       15560.800         15562.800      -0.227034     -0.0481932
       15561.300         15563.400      -0.375278      -0.114898
       15561.800         15563.900      -0.460017      -0.150784
       15562.300         15564.400      -0.725226      -0.144946
       15562.800         15564.900      -0.531513     -0.0343451
       15563.400         15565.400      -0.605209      0.0814367
       15563.900         15566.000      -0.283722       0.366866
       15564.400         15566.500      -0.167106       0.276598
       15564.900         15567.000      -0.574169       0.328255
       15565.400         15567.500       -1.20391      0.0104408
       15566.000         15568.000       -1.54316      -0.240499
       15566.500         15568.600       -1.47758      -0.190755
       15567.000         15569.100       -1.44096      -0.213610
       15567.500         15569.600       -1.76146      -0.255243
       15568.000         15570.100       -1.05258     0.00735403
       15568.600         15570.600       -1.28401       0.215358
       15569.100         15571.200       -1.39637       0.118028
       15569.600         15571.700       -1.56095       0.315291
       15570.100         15572.200       -1.27038       0.499114
       15570.600         15572.700       -1.38632     -0.0452370
       15571.200         15573.200       -1.06882      -0.535024
       15571.700         15573.800      -0.486148     -0.0388603
       15572.200         15574.300      -0.103895      -0.338296
       15572.700         15574.800      -0.667560      -0.376100
       15573.200         15575.300      -0.699230      -0.143595
       15573.800         15575.800      -0.403349       0.374592
       15574.300         15576.300      -0.715336     0.00861644
       15574.800         15576.900      -0.627067       0.165617
       15575.300         15577.400      0.0515145       0.142475
       15575.800         15577.900       0.150417       0.114462
       15576.300         15578.400       0.137939       0.476847
       15576.900         15578.900       0.367872       0.264507
       15577.400         15579.500        1.17293       0.280003
       15577.900         15580.000        1.04041     -0.0592125
       15578.400         15580.500       0.634416       0.276512
       15578.900         15581.000       0.205902      -0.216245
       15579.500         15581.500      -0.472410      -0.184376
       15580.000         15582.100      -0.879032      -0.325825
       15580.500         15582.600      -0.597479      -0.140156
       15581.000         15583.100      -0.523166      -0.409245
       15581.500         15583.600     -0.0660722      -0.235021
       15582.100         15584.100       0.618508      -0.349515
       15582.600         15584.700       0.896649      -0.269674
       15583.100         15585.200       0.955533      -0.150947
       15583.600         15585.700       0.756813       0.218331
       15584.100         15586.200       0.207458       0.898138
       15584.700         15586.700      -0.530157        1.23611
       15585.200         15587.300      -0.494165        1.47799
       15585.700         15587.800      -0.515206        1.42574
       15586.200         15588.300      -0.339882        1.31845
       15586.700         15588.800      -0.488772       0.750090
       15587.300         15589.300       0.391947       0.459554
       15587.800         15589.900       0.971419      -0.485754
       15588.300         15590.400       0.866795       -1.37495
       15588.800         15590.900       0.924317       -2.40583
