       lambda          SN_2796        SN_2803
       13993.800         13995.700       0.972724       0.803757
       13994.300         13996.100       0.820907       0.787858
       13994.700         13996.600       0.722861       0.825676
       13995.200         13997.100       0.532971       0.844282
       13995.700         13997.500       0.528820       0.783083
       13996.100         13998.000       0.271577       0.557269
       13996.600         13998.500      -0.123763       0.430250
       13997.100         13998.900      -0.513703       0.336936
       13997.500         13999.400      -0.668033      -0.639045
       13998.000         13999.900      -0.458384       -1.11730
       13998.500         14000.300      0.0312358       -1.19372
       13998.900         14000.800        1.22920       -1.07750
       13999.400         14001.300        1.19266      -0.773039
       13999.900         14001.700        1.26344       0.357867
       14000.300         14002.200        1.44910       0.858865
       14000.800         14002.700        1.43631       0.995149
       14001.300         14003.100       0.449196        1.35904
       14001.700         14003.600       0.659255        1.00876
       14002.200         14004.100       0.281520       0.431781
       14002.700         14004.500       0.428254       0.246135
       14003.100         14005.000       0.506691       0.726190
       14003.600         14005.500       0.263956       0.681788
       14004.100         14005.900     -0.0423697       0.616359
       14004.500         14006.400       0.215673       0.669542
       14005.000         14006.900      -0.190614       0.789891
       14005.500         14007.300      -0.435023       0.658943
       14005.900         14007.800      -0.254140       0.871843
       14006.400         14008.300      0.0283415        1.06083
       14006.900         14008.800      -0.126321        1.42220
       14007.300         14009.200       0.316631        1.40462
       14007.800         14009.700       0.762578        1.12995
       14008.300         14010.200       0.714145       0.902756
       14008.800         14010.600       0.271345       0.885908
       14009.200         14011.100       0.291446       0.155162
       14009.700         14011.600      -0.159058     -0.0236076
       14010.200         14012.000      -0.194931       0.735539
       14010.600         14012.500     -0.0548746        1.17418
       14011.100         14013.000      -0.199903       0.262268
       14011.600         14013.400      -0.117944     -0.0604466
       14012.000         14013.900     -0.0805270     -0.0975304
       14012.500         14014.400     -0.0735218     0.00494400
       14013.000         14014.800       0.257036       0.178023
       14013.400         14015.300       0.303927       0.183532
       14013.900         14015.800       0.259979       0.537139
       14014.400         14016.200       0.245809       0.711812
       14014.800         14016.700       0.373371       0.953870
       14015.300         14017.200      0.0633776       0.675283
       14015.800         14017.600       0.227412        1.25483
       14016.200         14018.100       0.379293        1.28360
       14016.700         14018.600       0.743211        1.66158
       14017.200         14019.000       0.715621        1.13670
       14017.600         14019.500        1.10744        1.69095
       14018.100         14020.000       0.899439        1.72737
       14018.600         14020.400       0.990360        1.39823
       14019.000         14020.900       0.581531       0.775494
       14019.500         14021.400       0.415347       0.143039
       14020.000         14021.800       0.111780      -0.358029
       14020.400         14022.300       0.220062       0.316907
       14020.900         14022.800       0.704564       0.574934
       14021.400         14023.200       0.467670       0.628227
       14021.800         14023.700       0.450856       0.543308
       14022.300         14024.200       0.284059       0.530186
       14022.800         14024.600      0.0276945      -0.146563
       14023.200         14025.100       -1.64533      -0.894034
       14023.700         14025.600       -1.59104       -1.08675
       14024.200         14026.000       -2.37292      -0.299774
       14024.600         14026.500       -1.24327      0.0322186
       14025.100         14027.000      -0.648253       0.417180
       14025.600         14027.500     -0.0737009       0.489593
       14026.000         14027.900      0.0107265       0.382324
       14026.500         14028.400      -0.111636      -0.207277
       14027.000         14028.900      0.0963873      -0.759398
       14027.500         14029.300       0.173318      -0.906119
       14027.900         14029.800       0.295527      -0.752751
       14028.400         14030.300       0.535523      -0.959194
       14028.900         14030.700       0.948149      -0.716936
       14029.300         14031.200       0.847599       0.381891
       14029.800         14031.700       0.803757       0.585237
       14030.300         14032.100       0.787858       0.277909
       14030.700         14032.600       0.825676       0.131005
       14031.200         14033.100       0.844282      -0.411058
       14031.700         14033.500       0.783083      -0.191927
       14032.100         14034.000       0.557269       0.124198
       14032.600         14034.500       0.430250      -0.186915
       14033.100         14034.900       0.336936     -0.0367967
       14033.500         14035.400      -0.639045       0.225063
       14034.000         14035.900       -1.11730       0.171690
       14034.500         14036.300       -1.19372     -0.0548286
       14034.900         14036.800       -1.07750       0.452604
       14035.400         14037.300      -0.773039       0.499563
       14035.900         14037.800       0.357867       0.697533
       14036.300         14038.200       0.858865       0.560943
       14036.800         14038.700       0.995149       0.535205
       14037.300         14039.200        1.35904       0.512671
       14037.800         14039.600        1.00876       0.422672
       14038.200         14040.100       0.431781     0.00201413
       14038.700         14040.600       0.246135       0.106753
       14039.200         14041.000       0.726190       0.301447
       14039.600         14041.500       0.681788       0.240452
       14040.100         14042.000       0.616359     -0.0304307
       14040.600         14042.400       0.669542      -0.209986
       14041.000         14042.900       0.789891     0.00875689
       14041.500         14043.400       0.658943      0.0692142
       14042.000         14043.800       0.871843       0.106986
       14042.400         14044.300        1.06083       0.221596
       14042.900         14044.800        1.42220       0.284746
       14043.400         14045.200        1.40462       0.235001
       14043.800         14045.700        1.12995       0.117974
       14044.300         14046.200       0.902756       0.201790
       14044.800         14046.700       0.885908       0.836335
       14045.200         14047.100       0.155162        2.43003
       14045.700         14047.600     -0.0236076        2.38575
       14046.200         14048.100       0.735539        2.11829
       14046.700         14048.500        1.17418        1.75342
       14047.100         14049.000       0.262268       0.792951
       14047.600         14049.500     -0.0604466      -0.296159
       14048.100         14049.900     -0.0975304       -1.27195
       14048.500         14050.400     0.00494400       -1.74403
       14049.000         14050.900       0.178023       -1.22995
       14049.500         14051.300       0.183532       -1.00724
       14049.900         14051.800       0.537139       -1.53033
       14050.400         14052.300       0.711812      -0.919226
       14050.900         14052.700       0.953870     -0.0598563
       14051.300         14053.200       0.675283       0.202755
       14051.800         14053.700        1.25483       0.886342
       14052.300         14054.100        1.28360        1.95857
       14052.700         14054.600        1.66158        2.28048
       14053.200         14055.100        1.13670        1.73191
       14053.700         14055.600        1.69095        1.50007
       14054.100         14056.000        1.72737       0.945322
       14054.600         14056.500        1.39823       0.653278
       14055.100         14057.000       0.775494       0.230067
       14055.600         14057.400       0.143039      0.0685913
       14056.000         14057.900      -0.358029       0.130705
       14056.500         14058.400       0.316907       0.375779
       14057.000         14058.800       0.574934       0.755256
       14057.400         14059.300       0.628227       0.711630
       14057.900         14059.800       0.543308        1.23729
       14058.400         14060.200       0.530186        1.48557
       14058.800         14060.700      -0.146563        1.69687
       14059.300         14061.200      -0.894034        1.41406
       14059.800         14061.700       -1.08675        1.96677
       14060.200         14062.100      -0.299774       0.966182
       14060.700         14062.600      0.0322186       0.292952
       14061.200         14063.100       0.417180     0.00713502
       14061.700         14063.500       0.489593       0.542080
       14062.100         14064.000       0.382324        1.18946
       14062.600         14064.500      -0.207277        2.08500
       14063.100         14064.900      -0.759398        2.10065
       14063.500         14065.400      -0.906119        1.99322
       14064.000         14065.900      -0.752751        1.49027
       14064.500         14066.300      -0.959194      -0.224592
       14064.900         14066.800      -0.716936      -0.843250
       14065.400         14067.300       0.381891      -0.100105
       14065.900         14067.800       0.585237      -0.444552
       14066.300         14068.200       0.277909     -0.0846404
       14066.800         14068.700       0.131005       0.327993
       14067.300         14069.200      -0.411058       0.566293
       14067.800         14069.600      -0.191927       0.328857
       14068.200         14070.100       0.124198        1.97408
       14068.700         14070.600      -0.186915        1.65791
       14069.200         14071.000     -0.0367967        1.92115
       14069.600         14071.500       0.225063        1.45159
       14070.100         14072.000       0.171690       0.972877
       14070.600         14072.400     -0.0548286      -0.157798
       14071.000         14072.900       0.452604      -0.662891
       14071.500         14073.400       0.499563       -1.59993
       14072.000         14073.900       0.697533       -1.43435
       14072.400         14074.300       0.560943      -0.475770
       14072.900         14074.800       0.535205       0.162234
       14073.400         14075.300       0.512671       0.341191
       14073.900         14075.700       0.422672       0.270911
       14074.300         14076.200     0.00201413       0.106293
       14074.800         14076.700       0.106753      -0.261834
       14075.300         14077.100       0.301447       0.194963
       14075.700         14077.600       0.240452       0.238818
       14076.200         14078.100     -0.0304307       0.441805
       14076.700         14078.500      -0.209986       0.532518
       14077.100         14079.000     0.00875689        1.17360
       14077.600         14079.500      0.0692142        1.28639
       14078.100         14080.000       0.106986        1.53085
       14078.500         14080.400       0.221596        1.65179
       14079.000         14080.900       0.284746        1.57625
       14079.500         14081.400       0.235001        1.03775
       14080.000         14081.800       0.117974       0.526768
       14080.400         14082.300       0.201790     -0.0901978
       14080.900         14082.800       0.836335      -0.114530
       14081.400         14083.200        2.43003     -0.0134828
       14081.800         14083.700        2.38575      0.0339779
       14082.300         14084.200        2.11829     -0.0529523
       14082.800         14084.700        1.75342       0.149336
       14083.200         14085.100       0.792951       0.336696
       14083.700         14085.600      -0.296159       0.611125
       14084.200         14086.100       -1.27195        1.00959
       14084.700         14086.500       -1.74403       0.970204
       14085.100         14087.000       -1.22995        1.76277
       14085.600         14087.500       -1.00724        1.70835
       14086.100         14087.900       -1.53033        1.71549
       14086.500         14088.400      -0.919226        1.53756
       14087.000         14088.900     -0.0598563        1.70215
       14087.500         14089.400       0.202755        1.36697
       14087.900         14089.800       0.886342        1.73802
       14088.400         14090.300        1.95857        1.90710
       14088.900         14090.800        2.28048        2.40978
       14089.400         14091.200        1.73191        2.48559
       14089.800         14091.700        1.50007        1.75667
       14090.300         14092.200       0.945322        1.02541
       14090.800         14092.600       0.653278       0.346222
       14091.200         14093.100       0.230067      0.0598229
       14091.700         14093.600      0.0685913      -0.147444
       14092.200         14094.100       0.130705      0.0124076
       14092.600         14094.500       0.375779      -0.133576
       14093.100         14095.000       0.755256       0.308584
       14093.600         14095.500       0.711630       0.114527
       14094.100         14095.900        1.23729       0.113780
       14094.500         14096.400        1.48557      0.0114557
       14095.000         14096.900        1.69687       0.104540
       14095.500         14097.300        1.41406      -0.510846
       14095.900         14097.800        1.96677      -0.539586
       14096.400         14098.300       0.966182      -0.870665
       14096.900         14098.800       0.292952      -0.961475
       14097.300         14099.200     0.00713502      -0.869093
       14097.800         14099.700       0.542080      -0.433439
       14098.300         14100.200        1.18946      -0.259462
       14098.800         14100.600        2.08500       0.381512
       14099.200         14101.100        2.10065        1.11299
       14099.700         14101.600        1.99322        1.52839
       14100.200         14102.000        1.49027        1.20352
       14100.600         14102.500      -0.224592        1.05767
       14101.100         14103.000      -0.843250       0.382577
       14101.600         14103.500      -0.100105       0.133852
       14102.000         14103.900      -0.444552       0.343038
       14102.500         14104.400     -0.0846404       0.560309
       14103.000         14104.900       0.327993       0.737159
       14103.500         14105.300       0.566293        1.23107
       14103.900         14105.800       0.328857       0.789787
       14104.400         14106.300        1.97408       0.828066
       14104.900         14106.800        1.65791       0.968672
       14105.300         14107.200        1.92115       0.866251
       14105.800         14107.700        1.45159       0.630785
       14106.300         14108.200       0.972877       0.594917
       14106.800         14108.600      -0.157798       0.240600
       14107.200         14109.100      -0.662891       0.120210
       14107.700         14109.600       -1.59993       0.968571
       14108.200         14110.000       -1.43435        1.49026
       14108.600         14110.500      -0.475770        2.18310
       14109.100         14111.000       0.162234        2.10180
       14109.600         14111.500       0.341191        1.75641
       14110.000         14111.900       0.270911        1.50601
       14110.500         14112.400       0.106293        1.52392
       14111.000         14112.900      -0.261834        1.30583
       14111.500         14113.300       0.194963        1.24961
       14111.900         14113.800       0.238818        1.25620
       14112.400         14114.300       0.441805        1.49667
       14112.900         14114.800       0.532518       0.770640
       14113.300         14115.200        1.17360       0.430624
       14113.800         14115.700        1.28639      -0.189958
       14114.300         14116.200        1.53085       0.345627
       14114.800         14116.600        1.65179       0.613727
       14115.200         14117.100        1.57625       0.969074
       14115.700         14117.600        1.03775       0.895335
       14116.200         14118.000       0.526768       0.994729
       14116.600         14118.500     -0.0901978       0.989687
       14117.100         14119.000      -0.114530       0.709119
       14117.600         14119.500     -0.0134828       0.717910
       14118.000         14119.900      0.0339779       0.716838
       14118.500         14120.400     -0.0529523       0.408214
       14119.000         14120.900       0.149336       0.241752
       14119.500         14121.300       0.336696       0.952425
       14119.900         14121.800       0.611125       0.817425
       14120.400         14122.300        1.00959       0.637451
       14120.900         14122.800       0.970204       0.464218
       14121.300         14123.200        1.76277      0.0707959
       14121.800         14123.700        1.70835      -0.388440
       14122.300         14124.200        1.71549      -0.561913
       14122.800         14124.600        1.53756     -0.0768522
       14123.200         14125.100        1.70215       0.113111
       14123.700         14125.600        1.36697       0.173423
       14124.200         14126.100        1.73802      0.0634656
       14124.600         14126.500        1.90710       0.213046
       14125.100         14127.000        2.40978      -0.329239
       14125.600         14127.500        2.48559      -0.657940
       14126.100         14127.900        1.75667      -0.729793
       14126.500         14128.400        1.02541       -1.06864
       14127.000         14128.900       0.346222       -1.59417
       14127.500         14129.400      0.0598229       -1.57404
       14127.900         14129.800      -0.147444       -1.24869
       14128.400         14130.300      0.0124076       -1.06163
       14128.900         14130.800      -0.133576      -0.219191
       14129.400         14131.200       0.308584     -0.0921573
       14129.800         14131.700       0.114527      0.0818586
       14130.300         14132.200       0.113780       0.315496
       14130.800         14132.700      0.0114557       0.350873
       14131.200         14133.100       0.104540       0.259275
       14131.700         14133.600      -0.510846       0.377332
       14132.200         14134.100      -0.539586       0.242660
       14132.700         14134.500      -0.870665      -0.162242
       14133.100         14135.000      -0.961475      -0.568101
       14133.600         14135.500      -0.869093      -0.541948
       14134.100         14136.000      -0.433439      -0.847952
       14134.500         14136.400      -0.259462       -1.00361
       14135.000         14136.900       0.381512      -0.335211
       14135.500         14137.400        1.11299      -0.175816
       14136.000         14137.800        1.52839      -0.221859
       14136.400         14138.300        1.20352       0.247532
       14136.900         14138.800        1.05767       0.999648
       14137.400         14139.300       0.382577       0.720894
       14137.800         14139.700       0.133852        1.99780
       14138.300         14140.200       0.343038        2.35642
       14138.800         14140.700       0.560309        2.57428
       14139.300         14141.100       0.737159        2.46867
       14139.700         14141.600        1.23107        2.65602
       14140.200         14142.100       0.789787        2.11088
       14140.700         14142.600       0.828066        1.44761
       14141.100         14143.000       0.968672       0.751082
       14141.600         14143.500       0.866251       0.446819
       14142.100         14144.000       0.630785       0.858066
       14142.600         14144.400       0.594917        1.14845
       14143.000         14144.900       0.240600        1.51443
       14143.500         14145.400       0.120210        1.76808
       14144.000         14145.900       0.968571        1.39236
       14144.400         14146.300        1.49026       0.929838
       14144.900         14146.800        2.18310       0.175479
       14145.400         14147.300        2.10180      -0.308053
       14145.900         14147.700        1.75641      -0.742378
       14146.300         14148.200        1.50601      -0.652444
       14146.800         14148.700        1.52392      -0.273483
       14147.300         14149.200        1.30583       0.339787
       14147.700         14149.600        1.24961       0.250212
       14148.200         14150.100        1.25620       0.574461
       14148.700         14150.600        1.49667       0.850034
       14149.200         14151.100       0.770640        1.16949
       14149.600         14151.500       0.430624        1.37095
       14150.100         14152.000      -0.189958        1.78975
       14150.600         14152.500       0.345627        2.16265
       14151.100         14152.900       0.613727        2.49895
       14151.500         14153.400       0.969074        2.58728
       14152.000         14153.900       0.895335        2.57224
       14152.500         14154.400       0.994729        2.17219
       14152.900         14154.800       0.989687        2.08823
       14153.400         14155.300       0.709119        1.59551
       14153.900         14155.800       0.717910        1.26040
       14154.400         14156.200       0.716838       0.918795
       14154.800         14156.700       0.408214       0.681190
       14155.300         14157.200       0.241752        1.18321
       14155.800         14157.700       0.952425        1.30159
       14156.200         14158.100       0.817425        1.05143
       14156.700         14158.600       0.637451        1.10293
       14157.200         14159.100       0.464218        1.70284
       14157.700         14159.600      0.0707959       0.448678
       14158.100         14160.000      -0.388440       0.335237
       14158.600         14160.500      -0.561913        1.33748
       14159.100         14161.000     -0.0768522        1.51576
       14159.600         14161.400       0.113111       0.769114
       14160.000         14161.900       0.173423        1.07395
       14160.500         14162.400      0.0634656       0.675262
       14161.000         14162.900       0.213046      0.0207385
       14161.400         14163.300      -0.329239       0.478733
       14161.900         14163.800      -0.657940        1.24672
       14162.400         14164.300      -0.729793        1.17227
       14162.900         14164.700       -1.06864        1.64264
       14163.300         14165.200       -1.59417        1.43809
       14163.800         14165.700       -1.57404       0.938277
       14164.300         14166.200       -1.24869       0.742113
       14164.700         14166.600       -1.06163       0.586755
       14165.200         14167.100      -0.219191      -0.136054
       14165.700         14167.600     -0.0921573      -0.242052
       14166.200         14168.100      0.0818586       0.127609
       14166.600         14168.500       0.315496       0.337967
       14167.100         14169.000       0.350873        1.04873
       14167.600         14169.500       0.259275        1.78144
       14168.100         14169.900       0.377332        1.84920
       14168.500         14170.400       0.242660        1.27717
       14169.000         14170.900      -0.162242        1.38106
       14169.500         14171.400      -0.568101        1.08977
       14169.900         14171.800      -0.541948       0.646583
       14170.400         14172.300      -0.847952       0.286139
       14170.900         14172.800       -1.00361       0.628662
       14171.400         14173.300      -0.335211      -0.432755
       14171.800         14173.700      -0.175816       -1.06797
       14172.300         14174.200      -0.221859       -1.11669
       14172.800         14174.700       0.247532      -0.349299
       14173.300         14175.100       0.999648       0.571652
       14173.700         14175.600       0.720894       0.971037
       14174.200         14176.100        1.99780       0.785097
       14174.700         14176.600        2.35642       0.425300
       14175.100         14177.000        2.57428      -0.449553
       14175.600         14177.500        2.46867       -1.91312
       14176.100         14178.000        2.65602       -2.42223
       14176.600         14178.500        2.11088       -1.90127
       14177.000         14178.900        1.44761      -0.738171
       14177.500         14179.400       0.751082       0.347655
       14178.000         14179.900       0.446819       0.980922
       14178.500         14180.300       0.858066        1.41305
       14178.900         14180.800        1.14845        1.14202
       14179.400         14181.300        1.51443       0.439714
       14179.900         14181.800        1.76808      -0.235655
       14180.300         14182.200        1.39236      -0.870060
       14180.800         14182.700       0.929838       -1.39722
       14181.300         14183.200       0.175479      -0.476648
       14181.800         14183.700      -0.308053     -0.0842265
       14182.200         14184.100      -0.742378      -0.198515
       14182.700         14184.600      -0.652444       0.293968
       14183.200         14185.100      -0.273483       0.502657
       14183.700         14185.600       0.339787       0.342374
       14184.100         14186.000       0.250212       0.457057
       14184.600         14186.500       0.574461       0.517411
       14185.100         14187.000       0.850034       0.165504
       14185.600         14187.400        1.16949      -0.599690
       14186.000         14187.900        1.37095       -1.28068
       14186.500         14188.400        1.78975       -1.91312
       14187.000         14188.900        2.16265       -1.67858
       14187.400         14189.300        2.49895      -0.683234
       14187.900         14189.800        2.58728     -0.0940050
       14188.400         14190.300        2.57224       0.518306
       14188.900         14190.800        2.17219        1.31371
       14189.300         14191.200        2.08823        1.55571
       14189.800         14191.700        1.59551       0.968162
       14190.300         14192.200        1.26040       0.708953
       14190.800         14192.700       0.918795       0.421087
       14191.200         14193.100       0.681190      -0.549095
       14191.700         14193.600        1.18321       -1.38742
       14192.200         14194.100        1.30159       -1.22100
       14192.700         14194.500        1.05143      -0.670218
       14193.100         14195.000        1.10293       0.290891
       14193.600         14195.500        1.70284        1.56656
       14194.100         14196.000       0.448678        1.48189
       14194.500         14196.400       0.335237        1.32864
       14195.000         14196.900        1.33748        1.51808
       14195.500         14197.400        1.51576        1.79660
       14196.000         14197.900       0.769114        1.53563
       14196.400         14198.300        1.07395        1.51513
       14196.900         14198.800       0.675262        1.56139
       14197.400         14199.300      0.0207385        1.02846
       14197.900         14199.800       0.478733      -0.263767
       14198.300         14200.200        1.24672      -0.657187
       14198.800         14200.700        1.17227       -1.01547
       14199.300         14201.200        1.64264      -0.658892
       14199.800         14201.600        1.43809        1.22808
       14200.200         14202.100       0.938277        2.51233
       14200.700         14202.600       0.742113        2.54153
       14201.200         14203.100       0.586755        1.24576
       14201.600         14203.500      -0.136054       0.853033
       14202.100         14204.000      -0.242052       0.620077
       14202.600         14204.500       0.127609       0.422648
       14203.100         14205.000       0.337967      -0.114513
       14203.500         14205.400        1.04873       0.301758
       14204.000         14205.900        1.78144       0.606311
       14204.500         14206.400        1.84920       0.244976
       14205.000         14206.900        1.27717      -0.870094
       14205.400         14207.300        1.38106       -1.09736
       14205.900         14207.800        1.08977       -1.19652
       14206.400         14208.300       0.646583       -1.01759
       14206.900         14208.800       0.286139       -1.05826
       14207.300         14209.200       0.628662      -0.466967
       14207.800         14209.700      -0.432755      0.0384218
       14208.300         14210.200       -1.06797      -0.179567
       14208.800         14210.700       -1.11669      -0.438946
       14209.200         14211.100      -0.349299      -0.450907
       14209.700         14211.600       0.571652      -0.895998
       14210.200         14212.100       0.971037      -0.613683
       14210.700         14212.500       0.785097      -0.101351
       14211.100         14213.000       0.425300       0.366110
       14211.600         14213.500      -0.449553       0.604117
       14212.100         14214.000       -1.91312       0.973239
       14212.500         14214.400       -2.42223       0.935862
       14213.000         14214.900       -1.90127       0.573916
       14213.500         14215.400      -0.738171       0.550069
       14214.000         14215.900       0.347655       0.709889
       14214.400         14216.300       0.980922        1.22702
       14214.900         14216.800        1.41305        1.78088
       14215.400         14217.300        1.14202        1.70064
       14215.900         14217.800       0.439714        1.35498
       14216.300         14218.200      -0.235655        1.05496
       14216.800         14218.700      -0.870060        1.09747
       14217.300         14219.200       -1.39722       0.990075
       14217.800         14219.700      -0.476648        1.64268
       14218.200         14220.100     -0.0842265        1.54137
       14218.700         14220.600      -0.198515        1.26923
       14219.200         14221.100       0.293968       0.943456
       14219.700         14221.600       0.502657       0.861786
       14220.100         14222.000       0.342374       0.701008
       14220.600         14222.500       0.457057        1.08899
       14221.100         14223.000       0.517411        1.55723
       14221.600         14223.500       0.165504        1.46234
       14222.000         14223.900      -0.599690        1.19992
       14222.500         14224.400       -1.28068       0.933880
       14223.000         14224.900       -1.91312       0.106450
       14223.500         14225.400       -1.67858      -0.483386
       14223.900         14225.800      -0.683234      -0.840370
       14224.400         14226.300     -0.0940050       -1.60786
       14224.900         14226.800       0.518306       -1.76486
       14225.400         14227.300        1.31371      -0.733092
       14225.800         14227.700        1.55571       0.200039
       14226.300         14228.200       0.968162       0.684387
       14226.800         14228.700       0.708953       0.848845
       14227.300         14229.200       0.421087       0.136216
       14227.700         14229.600      -0.549095     -0.0197414
       14228.200         14230.100       -1.38742      -0.503146
       14228.700         14230.600       -1.22100      -0.544249
       14229.200         14231.000      -0.670218      -0.421288
       14229.600         14231.500       0.290891       0.332062
       14230.100         14232.000        1.56656       0.179598
       14230.600         14232.500        1.48189       0.533718
       14231.000         14232.900        1.32864       0.320620
       14231.500         14233.400        1.51808       0.603747
       14232.000         14233.900        1.79660       0.266509
       14232.500         14234.400        1.53563       0.439671
       14232.900         14234.800        1.51513       0.950948
       14233.400         14235.300        1.56139        1.57249
       14233.900         14235.800        1.02846        1.59325
       14234.400         14236.300      -0.263767        1.88810
       14234.800         14236.700      -0.657187        2.26493
       14235.300         14237.200       -1.01547        1.64110
       14235.800         14237.700      -0.658892        1.29688
       14236.300         14238.200        1.22808        1.17597
       14236.700         14238.600        2.51233       0.918791
       14237.200         14239.100        2.54153       0.245348
       14237.700         14239.600        1.24576       0.845670
       14238.200         14240.100       0.853033        2.07530
       14238.600         14240.500       0.620077        2.19892
       14239.100         14241.000       0.422648        1.77884
       14239.600         14241.500      -0.114513        2.06079
       14240.100         14242.000       0.301758        1.80929
       14240.500         14242.400       0.606311       0.861816
       14241.000         14242.900       0.244976       0.470665
       14241.500         14243.400      -0.870094       0.467068
       14242.000         14243.900       -1.09736       0.557600
       14242.400         14244.300       -1.19652       0.811881
       14242.900         14244.800       -1.01759        1.45109
       14243.400         14245.300       -1.05826        1.56213
       14243.900         14245.800      -0.466967        1.67368
       14244.300         14246.200      0.0384218        1.55220
       14244.800         14246.700      -0.179567        1.39100
       14245.300         14247.200      -0.438946        1.60382
       14245.800         14247.700      -0.450907        1.66540
       14246.200         14248.100      -0.895998        2.07654
       14246.700         14248.600      -0.613683        1.88634
       14247.200         14249.100      -0.101351        1.97084
       14247.700         14249.600       0.366110        1.64251
       14248.100         14250.000       0.604117        1.55816
       14248.600         14250.500       0.973239        1.28421
       14249.100         14251.000       0.935862        1.17970
       14249.600         14251.500       0.573916       0.705772
       14250.000         14252.000       0.550069       0.492505
       14250.500         14252.400       0.709889        1.05559
       14251.000         14252.900        1.22702        1.36008
       14251.500         14253.400        1.78088        1.54848
       14252.000         14253.900        1.70064        1.84558
       14252.400         14254.300        1.35498        1.72489
       14252.900         14254.800        1.05496        1.09013
       14253.400         14255.300        1.09747       0.191157
       14253.900         14255.800       0.990075      -0.778582
       14254.300         14256.200        1.64268       -1.00052
       14254.800         14256.700        1.54137      -0.992710
       14255.300         14257.200        1.26923       -1.09448
       14255.800         14257.700       0.943456      -0.767624
       14256.200         14258.100       0.861786      -0.366674
       14256.700         14258.600       0.701008      -0.596483
       14257.200         14259.100        1.08899      -0.763393
       14257.700         14259.600        1.55723      -0.786469
       14258.100         14260.000        1.46234       -1.16435
       14258.600         14260.500        1.19992       -1.21986
       14259.100         14261.000       0.933880      -0.658361
       14259.600         14261.500       0.106450      -0.684978
       14260.000         14261.900      -0.483386      -0.999548
       14260.500         14262.400      -0.840370      -0.259937
       14261.000         14262.900       -1.60786       0.361014
       14261.500         14263.400       -1.76486       0.370440
       14261.900         14263.800      -0.733092       0.226694
       14262.400         14264.300       0.200039       0.407526
       14262.900         14264.800       0.684387      -0.123248
       14263.400         14265.300       0.848845       -1.00560
       14263.800         14265.700       0.136216       -1.45528
       14264.300         14266.200     -0.0197414       -1.76779
       14264.800         14266.700      -0.503146       -2.05549
       14265.300         14267.200      -0.544249       -2.49795
       14265.700         14267.600      -0.421288       -2.49149
       14266.200         14268.100       0.332062       -2.95048
       14266.700         14268.600       0.179598       -3.04914
       14267.200         14269.100       0.533718       -3.18468
       14267.600         14269.600       0.320620       -2.73356
       14268.100         14270.000       0.603747       -2.54980
       14268.600         14270.500       0.266509       -2.32694
       14269.100         14271.000       0.439671       -1.77779
       14269.600         14271.500       0.950948       -1.75638
       14270.000         14271.900        1.57249       -1.82071
       14270.500         14272.400        1.59325      -0.861648
       14271.000         14272.900        1.88810       0.475253
       14271.500         14273.400        2.26493        1.15402
       14271.900         14273.800        1.64110        2.06521
       14272.400         14274.300        1.29688        2.24555
       14272.900         14274.800        1.17597        1.59983
       14273.400         14275.300       0.918791        1.42368
       14273.800         14275.700       0.245348        1.45176
       14274.300         14276.200       0.845670        1.00669
       14274.800         14276.700        2.07530        1.02355
       14275.300         14277.200        2.19892        1.30737
       14275.700         14277.600        1.77884       0.787801
       14276.200         14278.100        2.06079      0.0742285
       14276.700         14278.600        1.80929      0.0243152
       14277.200         14279.100       0.861816       0.197765
       14277.600         14279.500       0.470665      0.0360002
       14278.100         14280.000       0.467068       0.545672
       14278.600         14280.500       0.557600        1.19514
       14279.100         14281.000       0.811881        1.36081
       14279.500         14281.500        1.45109        1.03013
       14280.000         14281.900        1.56213        1.65879
       14280.500         14282.400        1.67368        1.86499
       14281.000         14282.900        1.55220        1.40662
       14281.500         14283.400        1.39100        1.55350
       14281.900         14283.800        1.60382        1.79085
       14282.400         14284.300        1.66540        1.08794
       14282.900         14284.800        2.07654       0.517145
       14283.400         14285.300        1.88634       0.475522
       14283.800         14285.700        1.97084     -0.0591000
       14284.300         14286.200        1.64251       0.190866
       14284.800         14286.700        1.55816       0.747378
       14285.300         14287.200        1.28421        1.18206
       14285.700         14287.600        1.17970       0.950710
       14286.200         14288.100       0.705772        1.79628
       14286.700         14288.600       0.492505        1.74974
       14287.200         14289.100        1.05559        1.62489
       14287.600         14289.600        1.36008        1.47098
       14288.100         14290.000        1.54848        1.79525
       14288.600         14290.500        1.84558        1.00903
       14289.100         14291.000        1.72489       0.898828
       14289.600         14291.500        1.09013       0.798118
       14290.000         14291.900       0.191157       0.839199
       14290.500         14292.400      -0.778582      0.0126991
       14291.000         14292.900       -1.00052      -0.508134
       14291.500         14293.400      -0.992710      -0.198481
       14291.900         14293.800       -1.09448      -0.101149
       14292.400         14294.300      -0.767624      -0.162395
       14292.900         14294.800      -0.366674       0.170405
       14293.400         14295.300      -0.596483       0.369424
       14293.800         14295.800      -0.763393       0.202416
       14294.300         14296.200      -0.786469       0.163306
       14294.800         14296.700       -1.16435      -0.139557
       14295.300         14297.200       -1.21986      0.0858249
       14295.800         14297.700      -0.658361      -0.178217
       14296.200         14298.100      -0.684978      -0.327382
       14296.700         14298.600      -0.999548      -0.655056
       14297.200         14299.100      -0.259937      -0.686696
       14297.700         14299.600       0.361014      -0.862066
